#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# HOT HUMID||||||||||||
# HOT HUMID OCEAN||||||||||||
#||||||||||||
# HOT HUMID BEACH||||||||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|coastal|cherry||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|coastal|cherry_blossom||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_silt_01_with_grass_cool_humid|0.004|cool_humid|beach|coastal|sakura||||||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_humid|0.08|cool_humid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
# COOL HUMID - DIRT BROWN||||||||||||
trees|gal:dirt_clay_red_with_grass_cool_humid|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_clay_red_with_grass_cool_humid|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_clay_red_with_grass_cool_humid|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_clay_red_with_grass_cool_humid|0.004|cool_humid|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clay_red_with_grass_cool_humid|0.004|cool_humid|beach|shelf|oak_red_01;oak_red_02;oak_red_03||||||
plants|gal:dirt_clay_red_with_grass_cool_humid|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_humid|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_humid|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_humid|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_humid|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL HUMID - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|lowland|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
#trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|shelf|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|shelf|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|highland|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_clayey_with_grass_cool_humid|0.08|cool_humid|beach|coastal|grass_1|nil|nil|nil|||
# COOL HUMID - DIRT SANDY||||||||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|lowland|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
#trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|oak_01;oak_02;oak_03||||||
trees|gal:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|beach|shelf|oak_red_01;oak_red_02;oak_red_03||||||
plants|gal:dirt_sandy_with_grass_cool_humid|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
# COOL HUMID - DIRT SILTY||||||||||||
trees|gal:dirt_silty_with_grass_cool_humid|0.004|cool_humid|beach|shelf|beech_01;beech_02;beech_03||||||
trees|gal:dirt_silty_with_grass_cool_humid|0.004|cool_humid|beach|shelf|maple_01;maple_02||||||
trees|gal:dirt_silty_with_grass_cool_humid|0.004|cool_humid|beach|lowland|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_silty_with_grass_cool_humid|0.004|cool_humid|beach|coastal|poplar_small_01;poplar_small_02;poplar_small_03;poplar_small_04;poplar_small_05||||||
trees|gal:dirt_silty_with_grass_cool_humid|0.004|cool_humid|beach|coastal|willow_01;willow_02;willow_03||||||
plants|gal:dirt_silty_with_grass_cool_humid|0.08|cool_humid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_humid|0.08|cool_humid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_humid|0.08|cool_humid|beach|lowland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_humid|0.08|cool_humid|beach|shelf|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_humid|0.08|cool_humid|beach|lowland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COOL SEMIHUMID||||||||||||
# COOL SEMIHUMID OCEAN||||||||||||
#||||||||||||
# COOL SEMIHUMID BEACH||||||||||||
#||||||||||||
# COOL SEMIHUMID - DIRT||||||||||||
plants|gal:dirt_with_grass_cool_semihumid|0.08|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
# COOL SEMIHUMID - DIRT BLACK||||||||||||
schem|gal:dirt_silt_01_with_grass_cool_semihumid|0.001|cool_semihumid|coastal|lowland|schem_bush_rhodedendron||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|beech_01;beech_02;beech_03||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|cherry||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|cherry_blossom||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_silt_01_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|sakura||||||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_semihumid|0.07|cool_semihumid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
# COOL SEMIHUMID - DIRT BROWN||||||||||||
schem|gal:dirt_clay_red_with_grass_cool_semihumid|0.001|cool_semihumid|coastal|lowland|schem_bush_rhodedendron||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|beech_01;beech_02;beech_03||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
#trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clay_red_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_red_01;oak_red_02;oak_red_03||||||
plants|gal:dirt_clay_red_with_grass_cool_semihumid|0.07|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL SEMIHUMID - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_clayey_with_grass_cool_semihumid|0.07|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
# COOL SEMIHUMID - DIRT SANDY||||||||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
#trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_01;oak_02;oak_03||||||
trees|gal:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_red_01;oak_red_02;oak_red_03||||||
plants|gal:dirt_sandy_with_grass_cool_semihumid|0.07|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
# COOL SEMIHUMID - DIRT SILTY||||||||||||
trees|gal:dirt_silty_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|poplar_small_01;poplar_small_02;poplar_small_03;poplar_small_04;poplar_small_05||||||
trees|gal:dirt_silty_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|willow_01;willow_02;willow_03||||||
plants|gal:dirt_silty_with_grass_cool_semihumid|0.07|cool_semihumid|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COOL TEMPERATE||||||||||||
# COOL TEMPERATE OCEAN||||||||||||
#||||||||||||
# COOL TEMPERATE BEACH||||||||||||
#||||||||||||
# COOL TEMPERATE - DIRT||||||||||||
plants|gal:dirt_with_grass_cool_temperate|0.06|cool_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_temperate|0.06|cool_temperate|beach|shelf|bush_01|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_temperate|0.06|cool_temperate|coastal|highland|bush_02|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_temperate|0.001|cool_temperate|beach|coastal|flower_calla_lily|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_temperate|0.06|cool_temperate|beach|lowland|wild_oat_dry|nil|nil|nil|||
# COOL TEMPERATE - DIRT BLACK||||||||||||
schem|gal:dirt_silt_01_with_grass_cool_temperate|0.001|cool_temperate|coastal|lowland|schem_bush_rhodedendron||||||
trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
#trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|cherry_blossom||||||
trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_silt_01_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|maple_sugar_01;maple_sugar_02||||||
plants|gal:dirt_silt_01_with_grass_cool_temperate|0.06|cool_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silt_01_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL TEMPERATE - DIRT BROWN||||||||||||
schem|gal:dirt_clay_red_with_grass_cool_temperate|0.001|cool_temperate|coastal|lowland|schem_bush_rhodedendron||||||
#trees|gal:dirt_clay_red_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_clay_red_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_clay_red_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_clay_red_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|oak_01;oak_02;oak_03||||||
trees|gal:dirt_clay_red_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|oak_red_01;oak_red_02;oak_red_03||||||
plants|gal:dirt_clay_red_with_grass_cool_temperate|0.06|cool_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_clay_red_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
# COOL TEMPERATE - DIRT CLAYEY||||||||||||
trees|gal:dirt_clayey_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_clayey_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|fir_doug_01;fir_doug_02||||||
trees|gal:dirt_clayey_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_clayey_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|grass_1|nil|nil|nil|||
# COOL TEMPERATE - DIRT SANDY||||||||||||
#trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|shelf|highland|larch_01;larch_02;larch_03||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|maple_01;maple_02||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|oak_01;oak_02;oak_03||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|oak_red_01;oak_red_02;oak_red_03||||||
trees|gal:dirt_sandy_with_grass_cool_temperate|0.002|cool_temperate|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_sandy_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|grass_1|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|plant_heath_saxifrage_purple|nil|nil|nil|||
# COOL TEMPERATE - DIRT SILTY||||||||||||
trees|gal:dirt_silty_with_grass_cool_temperate|0.002|cool_temperate|beach|lowland|poplar_small_01;poplar_small_02;poplar_small_03;poplar_small_04;poplar_small_05||||||
trees|gal:dirt_silty_with_grass_cool_temperate|0.002|cool_temperate|beach|coastal|willow_01;willow_02;willow_03||||||
plants|gal:dirt_silty_with_grass_cool_temperate|0.06|cool_temperate|beach|highland|grass_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_temperate|0.06|cool_temperate|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COOL SEMIARID||||||||||||
# COOL SEMIARID OCEAN||||||||||||
#||||||||||||
# COOL SEMIARID BEACH||||||||||||
#||||||||||||
# COOL SEMIARID - DIRT||||||||||||
trees|gal:dirt_with_grass_cool_semiarid|0.002|cool_semiarid|beach|coastal|pine_01;pine_02;pine_03||||||
plants|gal:dirt_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_red|nil|nil|nil|||
plants|gal:dirt_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_sandwort|nil|nil|nil|||
# COOL SEMIARID - DIRT CLAYEY||||||||||||
plants|gal:dirt_clayey_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_clayey_with_grass_cool_semiarid|0.01|cool_semiarid|shelf|highland|plant_heath_gold|nil|nil|nil|||
# COOL SEMIARID - DIRT SANDY||||||||||||
plants|gal:dirt_sandy_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_cool_semiarid|0.01|cool_semiarid|coastal|lowland|plant_heath_purple|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_red|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_sandwort|nil|nil|nil|||
plants|gal:dirt_sandy_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_saxifrage_purple|nil|nil|nil|||
# COOL SEMIARID - DIRT SILTY||||||||||||
plants|gal:dirt_silty_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|grass_dry_1|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semiarid|0.01|cool_semiarid|lowland|shelf|plant_heath_green|nil|nil|nil|||
plants|gal:dirt_silty_with_grass_cool_semiarid|0.01|cool_semiarid|beach|coastal|plant_heath_sandwort|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COOL ARID||||||||||||
# COOL ARID OCEAN||||||||||||
#||||||||||||
# COOL ARID BEACH||||||||||||
#||||||||||||
# COOL ARID - DESERT GRAVEL||||||||||||
schem|gal:stone_desert_gravel|0.08|cool_arid|coastal|lowland|gal_geology.schem_rock_desert_02_01||||||
schem|gal:stone_desert_gravel|0.08|cool_arid|coastal|lowland|gal_geology.schem_rock_desert_02_02||||||
schem|gal:stone_desert_gravel|0.08|cool_arid|coastal|lowland|gal_geology.schem_rock_desert_02_03||||||
schem|gal:stone_desert_gravel|0.08|cool_arid|coastal|lowland|gal_geology.schem_rock_desert_03_01||||||
plants|gal:stone_desert_gravel|0.01|cool_arid|beach|coastal|grass_dry_1|gal:grass_dry_2|gal:grass_dry_3|gal:grass_dry_4|nil|nil|nil
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COLD HUMID||||||||||||
# COLD HUMID OCEAN||||||||||||
#||||||||||||
# COLD HUMID BEACH||||||||||||
node|gal:dirt_with_snow|0.001|cold_humid_beach|1|beach|gal:shrub_snowy|nil|nil|nil|||
node|gal:dirt_with_snow|0.01|cold_humid_beach|1|beach|gal:stone_brown|nil|nil|nil|||
node|gal:dirt_with_snow|0.01|cold_humid_beach|2|beach|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
#||||||||||||
# COLD HUMID - DIRT WITH SNOW||||||||||||
trees|gal:dirt_with_snow|0.004|cold_humid|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_with_snow|0.004|cold_humid|beach|coastal|fir_01;fir_02||||||
trees|gal:dirt_with_snow|0.004|cold_humid|beach|coastal|larch_01;larch_02;larch_03||||||
trees|gal:dirt_with_snow|0.004|cold_humid|beach|coastal|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|gal:dirt_with_snow|0.01|cold_humid|beach|highland|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_with_snow|0.01|cold_humid|beach|lowland|shrub_snowy|nil|nil|nil|||
plants|gal:dirt_with_snow|0.01|cold_humid|beach|shelf|shrub_taiga|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COLD SEMIHUMID||||||||||||
# COLD SEMIHUMID OCEAN||||||||||||
#||||||||||||
# COLD SEMIHUMID BEACH||||||||||||
plants|gal:dirt_silty_with_snow|0.01|cold_semihumid_beach|1|beach|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_silty_with_snow|0.01|cold_semihumid_beach|1|beach|shrub_snowy|nil|nil|nil|||
node|gal:dirt_silty_with_snow|0.01|cold_semihumid_beach|1|beach|gal:stone_brown|nil|nil|nil|||
#||||||||||||
# COLD SEMIHUMID - DIRT WITH SNOW||||||||||||
node|gal:dirt_with_snow|0.001|cold_semihumid|beach|coastal|gal:stone_brown|nil|nil|nil|||
trees|gal:dirt_with_snow|0.003|cold_semihumid|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_with_snow|0.003|cold_semihumid|beach|coastal|fir_01;fir_02||||||
